label,text
spam,IMPORTANT INFORMATION 4 ORANGE USER 0796XXXXXX. TODAY IS UR LUCKY DAY!2 FIND OUT WHY LOG ONTO http://www.urawinner.com THERE'S A FANTASTIC PRIZEAWAITING YOU!
ham,Ok. Every night take a warm bath drink a cup of milk and you'll see a work of magic. You still need to loose weight. Just so that you know
ham,Oh...i asked for fun. Haha...take care. Ì_
ham,He's really into skateboarding now despite the fact that he gets thrown off of it and winds up with bandages and shit all over his arms every five minutes
ham,Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
ham,Dude avatar 3d was imp. At one point i thought there were actually flies in the room and almost tried hittng one as a reflex
ham,"When you just put in the + sign, choose my number and the pin will show. Right?"
ham,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
ham,"Pity, * was in mood for that. So...any other suggestions?"
ham,Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed! 
ham,I am going to sleep. I am tired of travel.
ham,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
ham,Hows the champ just leaving glasgow!
ham, &lt;#&gt;  mins but i had to stop somewhere first.
ham,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read..."
ham,"U need my presnts always bcz U cant mis love. \jeevithathile irulinae neekunna prakasamanu sneham\"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me...."""
ham,Done it but internet connection v slow and can‰Û÷t send it. Will try again later or first thing tomo.
ham,Your right! I'll make the appointment right now.
ham,Wat would u like 4 ur birthday?
ham,I donno its in your genes or something
ham,I WILL CAL YOU SIR. In meeting
ham,"Just arrived, see you in a couple days &lt;3"
ham,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
spam,74355 XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC to 87066 TnC
ham,ÌÏ dun need to pick ur gf?
ham,So when you gonna get rimac access 
spam,You are a winner you have been specially selected to receive å£1000 cash or a å£2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p
ham,Ok... Ur typical reply...
ham,"Sorry, I'll call later in meeting"
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? 
ham,Same. Wana plan a trip sometme then
ham,Did you get any gift? This year i didnt get anything. So bad
ham,Asking do u knw them or nt? May be ur frnds or classmates?
ham,Kindly send some one to our flat before  &lt;DECIMAL&gt;  today.
ham,When should I come over?
ham,Thank you princess! I want to see your nice juicy booty...
ham,No way I'm going back there!
ham,Thanks honey. Have a great day.
ham,"If we hit it off, you can move in with me :)"
ham,Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
spam,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply."
ham,Great! I shoot big loads so get ready!
spam,"For your chance to WIN a FREE Bluetooth Headset then simply reply back with \ADP\"""""
ham,Haha... They cant what... At the most tmr forfeit... haha so how?
ham,Hasn't that been the pattern recently crap weekends?
spam,"09066362231 URGENT! Your mobile No 07xxxxxxxxx won a å£2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP!"
spam,URGENT This is our 2nd attempt to contact U. Your å£900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
ham,Is she replying. Has boye changed his phone number
ham,Ok then i'll let him noe later n ask him call u tmr...
ham,This phone has the weirdest auto correct.
spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
ham,"Alright omw, gotta change my order to a half8th"
ham,Ha ha ha good joke. Girls are situation seekers.
ham,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
ham,"I feel like a dick because I keep sleeping through your texts and facebook messages. Sup, you in town?"
ham,Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
ham,Huh so early.. Then Ì_ having dinner outside izzit?
ham,"Fuuuuck I need to stop sleepin, sup"
ham,Oic... Then better quickly go bathe n settle down...
ham,What makes you most happy?
ham,We're finally ready fyi
ham,Eh u send wrongly lar...
ham,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
ham,U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham,He's an adult and would learn from the experience. There's no real danger. I just dont like peeps using drugs they dont need. But no comment
ham,And he's apparently bffs with carly quick now
ham,"Are you being good, baby? :)"
ham,"Piggy, r u awake? I bet u're still sleeping. I'm going 4 lunch now..."
ham,X course it 2yrs. Just so her messages on messenger lik you r sending me
ham,Lol. Well quality aint bad at all so i aint complaining
ham,Want to finally have lunch today?
ham,Are there TA jobs available? Let me know please cos i really need to start working
ham,Hurt me... Tease me... Make me cry... But in the end of my life when i die plz keep one rose on my grave and say STUPID I MISS U.. HAVE A NICE DAY BSLVYL
ham,Is that seriously how you spell his name?
ham,"We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \paths are made by walking.. not by waiting..\"" Goodnight!"""
ham,So what did the bank say about the money?
ham,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt"""
ham,I'm done. C Ì_ there.
ham,Much better now thanks lol
ham,"Also sir, i sent you an email about how to log into the usc payment portal. I.ll send you another message that should explain how things are back home. Have a great weekend."
ham,Thanks for looking out for me. I really appreciate.
ham,For The First Time In The History 'Need' 'Comfort' And 'Luxury' Are Sold At Same Price In India..!! Onion-Rs. &lt;#&gt;  Petrol-Rs. &lt;#&gt;  Beer-Rs. &lt;#&gt;  SHESIL  &lt;#&gt;
ham,Its on in engalnd! But telly has decided it won't let me watch it and mia and elliot were kissing! Damn it!
ham,Weightloss! No more girl friends. Make loads of money on ebay or something. And give thanks to God.
ham,What's the significance?
ham,Pls come quick cant bare this.
ham,"Babe ! How goes that day ? What are you doing ? Where are you ? I sip my cappuccino and think of you, my love ... I send a kiss to you from across the sea"
ham,"Awesome, think we can get an 8th at usf some time tonight?"
ham,Alright. I'm out--have a good night!
ham,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
ham,Then any special there?
ham,Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
ham,"Yo, you gonna still be in stock tomorrow/today? I'm trying to get a dubsack"
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it."
ham,Boy you best get yo ass out here quick
ham,Okie
ham,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
ham,"My life Means a lot to me, Not because I love my life, But because I love the people in my life, The world calls them friends, I call them my World:-).. Ge:-).."
ham,"Alright, I'll head out in a few minutes, text me where to meet you"
ham,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
ham,We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
ham,Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if Ì_ leaving earlier or wat mah cos mayb Ì_ haf to walk v far...
spam,Had your mobile 11 months or more? U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
ham,Yes! How is a pretty lady like you single?
ham,Wat uniform? In where get?
ham,Send to someone else :-)
spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 å£100 cash. Name the NEW US President? txt ans to 80082
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
spam,"Do you ever notice that when you're driving, anyone going slower than you is an idiot and everyone driving faster than you is a maniac?"
ham,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...
ham,"Storming msg: Wen u lift d phne, u say \HELLO\"" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? \""Margaret Hello\"" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person"
ham,I'm vivek:)i got call from your number.
ham,"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more"
ham,Oooh bed ridden ey? What are YOU thinking of?
ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen"
ham,How are you. Just checking up on you
ham,S but mostly not like that.
ham,"Good stuff, will do."
ham,Send me the new number
ham,Yes:)here tv is always available in work place..
ham,True. Its easier with her here.
ham,Forgot to tell Ì_ smth.. Can Ì_ like number the sections so that it's clearer..
ham,i dnt wnt to tlk wid u
ham,"(And my man carlos is definitely coming by mu tonight, no excuses)"
ham,Ok lor thanx... ÌÏ in school?
ham,Ok..
ham,Aiyo cos i sms Ì_ then Ì_ neva reply so i wait 4 Ì_ to reply lar. I tot Ì_ havent finish ur lab wat.
ham,Ya srsly better than yi tho
ham,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
ham,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE. XXX
spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or å£250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
ham,Mum ask Ì_ to buy food home...
ham,"So check your errors and if you had difficulties, do correction."
ham,Hey are you angry with me. Reply me dr.
ham,"Sorry, I'll call later"
ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
ham,Thought praps you meant another one. Goodo! I'll look tomorrow 
ham,Ugh I don't wanna get out of bed. It's so warm.
ham,Short But Cute : \ Be a good person 
ham,Try neva mate!!
spam,Urgent! Please call 09061743810 from landline. Your ABTA complimentary 4* Tenerife Holiday or #5000 cash await collection SAE T&Cs Box 326 CW25WX 150 ppm
